sale_id,product_id,color,quantity,sale_date,sale_amount
S0012781,P0024,ネイビー,1,2025-12-09,9810
S0012782,P0024,ブラック,1,2025-12-09,9810
S0012783,P0024,ライトブルー,1,2025-12-10,9810
S0012784,P0024,ライトブルー,1,2025-12-12,9810
S0012785,P0024,グレー,1,2025-12-16,9810
S0012786,P0024,ネイビー,1,2025-12-16,9810
S0012787,P0024,ライトブルー,1,2025-12-17,9810
S0012788,P0024,グレー,1,2025-12-18,9810
S0012789,P0024,ブラック,1,2025-12-18,9810
S0012790,P0024,ネイビー,1,2025-12-20,9810
S0012791,P0024,ライトブルー,1,2025-12-20,9810
S0012792,P0024,ネイビー,1,2025-12-21,9810
S0012793,P0024,ブラック,1,2025-12-21,9810
S0012794,P0024,ネイビー,1,2025-12-22,9810
S0012795,P0024,ネイビー,1,2025-12-23,9810
S0012796,P0024,ブラック,1,2025-12-25,9810
S0012797,P0024,ブラック,3,2025-12-26,29430
S0012798,P0024,ライトブルー,1,2025-12-28,9810
S0012799,P0024,ブラック,1,2025-12-28,9810
S0012800,P0024,ネイビー,1,2025-12-29,9810
S0012801,P0024,ライトブルー,1,2025-12-29,9810
S0012802,P0024,ブラック,1,2026-01-01,9810
S0012803,P0024,ライトブルー,1,2026-01-02,9810
S0012804,P0024,ブラック,1,2026-01-03,9810
S0012805,P0024,ブラック,2,2026-01-04,19620
S0012806,P0024,ライトブルー,1,2026-01-06,9810
S0012807,P0024,グレー,2,2026-01-07,19620
S0012808,P0024,ネイビー,1,2026-01-07,9810
S0012809,P0024,ブラック,1,2026-01-09,9810
S0012810,P0024,ネイビー,1,2026-01-10,9810
S0012811,P0024,ライトブルー,2,2026-01-10,19620
S0012812,P0024,ブラック,1,2026-01-10,9810
S0012813,P0024,ネイビー,2,2026-01-11,19620
S0012814,P0024,グレー,1,2026-01-12,9810
S0012815,P0024,ネイビー,1,2026-01-12,9810
S0012816,P0024,ブラック,2,2026-01-12,19620
S0012817,P0024,ライトブルー,1,2026-01-13,9810
S0012818,P0024,グレー,1,2026-01-17,9810
S0012819,P0024,ライトブルー,1,2026-01-17,9810
S0012820,P0024,ネイビー,1,2026-01-20,9810
S0012821,P0024,ライトブルー,1,2026-01-20,9810
S0012822,P0024,ブラック,2,2026-01-20,19620
S0012823,P0024,ブラック,1,2026-01-22,9810
S0012824,P0024,グレー,1,2026-01-23,9810
S0012825,P0024,ブラック,1,2026-01-23,9810
S0012826,P0024,グレー,2,2026-01-24,19620
S0012827,P0024,ネイビー,1,2026-01-30,9810
S0012828,P0024,ブラック,1,2026-01-30,9810
S0012829,P0024,ネイビー,1,2026-02-01,9810
S0012830,P0024,グレー,1,2026-02-02,9810
S0012831,P0024,グレー,1,2026-02-04,9810
S0012832,P0024,ブラック,1,2026-02-04,9810
S0012833,P0024,グレー,1,2026-02-06,9810
S0012834,P0024,ライトブルー,1,2026-02-06,9810
S0012835,P0024,グレー,1,2026-02-07,9810
S0012836,P0024,ネイビー,1,2026-02-07,9810
S0012837,P0024,ライトブルー,1,2026-02-07,9810
S0012838,P0024,ブラック,2,2026-02-07,19620
S0012839,P0024,グレー,1,2026-02-08,9810
S0012840,P0024,ライトブルー,1,2026-02-08,9810
S0012841,P0024,グレー,2,2026-02-11,19620
S0012842,P0024,ライトブルー,1,2026-02-11,9810
S0012843,P0024,ネイビー,1,2026-02-13,9810
S0012844,P0024,ライトブルー,1,2026-02-13,9810
S0012845,P0024,グレー,2,2026-02-15,19620
S0012846,P0024,ブラック,1,2026-02-15,9810
S0012847,P0024,ネイビー,1,2026-02-16,9810
S0012848,P0024,グレー,1,2026-02-17,9810
S0012849,P0024,ネイビー,1,2026-02-18,9810
S0012850,P0024,ブラック,1,2026-02-19,9810
S0012851,P0024,グレー,2,2026-02-20,19620
S0012852,P0024,グレー,1,2026-02-23,9810
S0012853,P0024,ブラック,1,2026-02-23,9810
S0012854,P0024,グレー,2,2026-02-24,19620
S0012855,P0024,ネイビー,1,2026-02-24,9810
S0012856,P0024,ブラック,1,2026-02-24,9810
S0012857,P0024,グレー,1,2026-02-25,9810
S0012858,P0024,ブラック,1,2026-02-27,9810
S0012859,P0024,ライトブルー,1,2026-02-28,9810
S0012860,P0024,ブラック,1,2026-02-28,9810
S0012861,P0024,ライトブルー,1,2026-03-01,9810
S0012862,P0024,ブラック,1,2026-03-01,9810
S0012863,P0024,グレー,1,2026-03-03,9810
S0012864,P0024,ライトブルー,1,2026-03-03,9810
S0012865,P0024,グレー,1,2026-03-04,9810
S0012866,P0024,ライトブルー,1,2026-03-04,9810
S0012867,P0024,ネイビー,1,2026-03-05,9810
S0012868,P0024,ブラック,2,2026-03-05,19620
S0012869,P0024,ネイビー,1,2026-03-06,9810
S0012870,P0024,ブラック,1,2026-03-06,9810
S0012871,P0024,ライトブルー,1,2026-03-09,9810
S0012872,P0024,ブラック,1,2026-03-09,9810
S0012873,P0024,グレー,1,2026-03-11,9810
S0012874,P0024,ネイビー,1,2026-03-11,9810
S0012875,P0024,ブラック,1,2026-03-11,9810
S0012876,P0024,ブラック,1,2026-03-14,9810
S0012877,P0024,ブラック,1,2026-03-16,9810
S0012878,P0024,グレー,2,2026-03-19,19620
S0012879,P0024,ライトブルー,1,2026-03-19,9810
S0012880,P0024,ライトブルー,1,2026-03-20,9810
S0012881,P0024,ブラック,2,2026-03-20,19620
S0012882,P0024,ライトブルー,1,2026-03-21,9810
S0012883,P0024,ライトブルー,1,2026-03-22,9810
S0012884,P0024,グレー,1,2026-03-24,9810
S0012885,P0024,ネイビー,1,2026-03-24,9810
S0012886,P0024,グレー,2,2026-03-25,19620
S0012887,P0024,グレー,1,2026-03-28,9810
S0012888,P0024,ライトブルー,1,2026-03-28,9810
S0012889,P0024,ブラック,1,2026-03-28,9810
S0012890,P0024,グレー,1,2026-03-29,9810
S0012891,P0024,ネイビー,1,2026-03-29,9810
S0012892,P0024,ライトブルー,1,2026-03-29,9810
S0012893,P0024,ブラック,1,2026-03-29,9810
S0012894,P0024,ネイビー,1,2026-03-30,9810
S0012895,P0025,ライトブルー,1,2025-04-02,6673
S0012896,P0025,ベージュ,2,2025-04-02,13346
S0012897,P0025,ライトブルー,1,2025-04-03,6673
S0012898,P0025,ホワイト,1,2025-04-03,6673
S0012899,P0025,ライトブルー,1,2025-04-04,6673
S0012900,P0025,ホワイト,1,2025-04-04,6673
S0012901,P0025,ベージュ,1,2025-04-04,6673
S0012902,P0025,ブラック,1,2025-04-04,6673
S0012903,P0025,ホワイト,1,2025-04-06,6673
S0012904,P0025,ベージュ,1,2025-04-06,6673
S0012905,P0025,ライトブルー,1,2025-04-07,6673
S0012906,P0025,ホワイト,2,2025-04-07,13346
S0012907,P0025,ベージュ,3,2025-04-07,20019
S0012908,P0025,ブラック,2,2025-04-07,13346
S0012909,P0025,ライトブルー,3,2025-04-08,20019
S0012910,P0025,ホワイト,2,2025-04-08,13346
S0012911,P0025,ブラック,1,2025-04-08,6673
S0012912,P0025,ベージュ,1,2025-04-09,6673
S0012913,P0025,ライトブルー,1,2025-04-10,6673
S0012914,P0025,ホワイト,2,2025-04-10,13346
S0012915,P0025,ホワイト,1,2025-04-11,6673
S0012916,P0025,ベージュ,2,2025-04-11,13346
S0012917,P0025,ブラック,1,2025-04-11,6673
S0012918,P0025,ライトブルー,1,2025-04-13,6673
S0012919,P0025,ホワイト,1,2025-04-13,6673
S0012920,P0025,ホワイト,1,2025-04-14,6673
S0012921,P0025,ベージュ,1,2025-04-14,6673
S0012922,P0025,ライトブルー,1,2025-04-15,6673
S0012923,P0025,ホワイト,1,2025-04-15,6673
S0012924,P0025,ベージュ,2,2025-04-15,13346
S0012925,P0025,ブラック,1,2025-04-15,6673
S0012926,P0025,ライトブルー,1,2025-04-16,6673
S0012927,P0025,ホワイト,1,2025-04-16,6673
S0012928,P0025,ベージュ,1,2025-04-16,6673
S0012929,P0025,ブラック,4,2025-04-16,26692
S0012930,P0025,ライトブルー,1,2025-04-17,6673
S0012931,P0025,ベージュ,1,2025-04-17,6673
S0012932,P0025,ライトブルー,2,2025-04-18,13346
S0012933,P0025,ベージュ,1,2025-04-18,6673
S0012934,P0025,ライトブルー,1,2025-04-19,6673
S0012935,P0025,ホワイト,3,2025-04-19,20019
S0012936,P0025,ブラック,1,2025-04-19,6673
S0012937,P0025,ライトブルー,2,2025-04-20,13346
S0012938,P0025,ホワイト,1,2025-04-20,6673
S0012939,P0025,ライトブルー,2,2025-04-21,13346
S0012940,P0025,ライトブルー,3,2025-04-22,20019
S0012941,P0025,ホワイト,2,2025-04-22,13346
S0012942,P0025,ベージュ,4,2025-04-22,26692
S0012943,P0025,ライトブルー,3,2025-04-23,20019
S0012944,P0025,ベージュ,1,2025-04-23,6673
S0012945,P0025,ライトブルー,3,2025-04-24,20019
S0012946,P0025,ホワイト,1,2025-04-24,6673
S0012947,P0025,ベージュ,1,2025-04-24,6673
S0012948,P0025,ブラック,1,2025-04-24,6673
S0012949,P0025,ホワイト,1,2025-04-25,6673
S0012950,P0025,ブラック,1,2025-04-25,6673
S0012951,P0025,ベージュ,1,2025-04-26,6673
S0012952,P0025,ブラック,1,2025-04-26,6673
S0012953,P0025,ライトブルー,1,2025-04-27,6673
S0012954,P0025,ホワイト,1,2025-04-27,6673
S0012955,P0025,ブラック,2,2025-04-27,13346
S0012956,P0025,ホワイト,1,2025-04-28,6673
S0012957,P0025,ベージュ,1,2025-04-28,6673
S0012958,P0025,ライトブルー,1,2025-04-29,6673
S0012959,P0025,ホワイト,1,2025-04-29,6673
S0012960,P0025,ベージュ,1,2025-04-29,6673
S0012961,P0025,ホワイト,1,2025-04-30,6673
S0012962,P0025,ブラック,1,2025-04-30,6673
S0012963,P0025,ベージュ,1,2025-05-01,6673
S0012964,P0025,ライトブルー,1,2025-05-02,6673
S0012965,P0025,ホワイト,1,2025-05-02,6673
S0012966,P0025,ホワイト,1,2025-05-03,6673
S0012967,P0025,ライトブルー,1,2025-05-04,6673
S0012968,P0025,ホワイト,1,2025-05-04,6673
S0012969,P0025,ホワイト,2,2025-05-05,13346
S0012970,P0025,ブラック,2,2025-05-05,13346
S0012971,P0025,ライトブルー,1,2025-05-06,6673
S0012972,P0025,ホワイト,1,2025-05-06,6673
S0012973,P0025,ベージュ,1,2025-05-06,6673
S0012974,P0025,ホワイト,1,2025-05-07,6673
S0012975,P0025,ベージュ,3,2025-05-07,20019
S0012976,P0025,ブラック,1,2025-05-07,6673
S0012977,P0025,ライトブルー,1,2025-05-08,6673
S0012978,P0025,ブラック,1,2025-05-08,6673
S0012979,P0025,ライトブルー,2,2025-05-09,13346
S0012980,P0025,ホワイト,3,2025-05-09,20019
S0012981,P0025,ベージュ,1,2025-05-09,6673
S0012982,P0025,ブラック,1,2025-05-09,6673
S0012983,P0025,ライトブルー,1,2025-05-10,6673
S0012984,P0025,ホワイト,1,2025-05-10,6673
S0012985,P0025,ベージュ,2,2025-05-10,13346
S0012986,P0025,ブラック,1,2025-05-10,6673
S0012987,P0025,ベージュ,3,2025-05-11,20019
S0012988,P0025,ブラック,2,2025-05-11,13346
S0012989,P0025,ライトブルー,1,2025-05-12,6673
S0012990,P0025,ホワイト,3,2025-05-12,20019
S0012991,P0025,ベージュ,3,2025-05-12,20019
S0012992,P0025,ブラック,1,2025-05-13,6673
S0012993,P0025,ホワイト,2,2025-05-14,13346
S0012994,P0025,ベージュ,2,2025-05-14,13346
S0012995,P0025,ブラック,1,2025-05-14,6673
S0012996,P0025,ライトブルー,2,2025-05-16,13346
S0012997,P0025,ホワイト,1,2025-05-16,6673
S0012998,P0025,ベージュ,1,2025-05-17,6673
S0012999,P0025,ライトブルー,1,2025-05-18,6673
S0013000,P0025,ホワイト,1,2025-05-18,6673
S0013001,P0025,ブラック,2,2025-05-19,13346
S0013002,P0025,ベージュ,4,2025-05-20,26692
S0013003,P0025,ブラック,3,2025-05-20,20019
S0013004,P0025,ライトブルー,1,2025-05-21,6673
S0013005,P0025,ホワイト,1,2025-05-21,6673
S0013006,P0025,ベージュ,1,2025-05-21,6673
S0013007,P0025,ライトブルー,1,2025-05-22,6673
S0013008,P0025,ホワイト,3,2025-05-22,20019
S0013009,P0025,ブラック,1,2025-05-22,6673
S0013010,P0025,ライトブルー,1,2025-05-24,6673
S0013011,P0025,ホワイト,1,2025-05-24,6673
S0013012,P0025,ベージュ,3,2025-05-24,20019
S0013013,P0025,ブラック,1,2025-05-24,6673
S0013014,P0025,ライトブルー,1,2025-05-25,6673
S0013015,P0025,ホワイト,1,2025-05-25,6673
S0013016,P0025,ライトブルー,2,2025-05-26,13346
S0013017,P0025,ホワイト,1,2025-05-26,6673
S0013018,P0025,ブラック,5,2025-05-26,33365
S0013019,P0025,ライトブルー,1,2025-05-27,6673
S0013020,P0025,ベージュ,2,2025-05-27,13346
S0013021,P0025,ブラック,1,2025-05-27,6673
S0013022,P0025,ライトブルー,1,2025-05-28,6673
S0013023,P0025,ベージュ,2,2025-05-28,13346
S0013024,P0025,ホワイト,2,2025-05-29,13346
S0013025,P0025,ベージュ,1,2025-05-29,6673
S0013026,P0025,ライトブルー,1,2025-05-30,6673
S0013027,P0025,ホワイト,2,2025-05-30,13346
S0013028,P0025,ベージュ,1,2025-05-30,6673
S0013029,P0025,ブラック,3,2025-05-30,20019
S0013030,P0025,ベージュ,1,2025-05-31,6673
S0013031,P0025,ブラック,2,2025-05-31,13346
S0013032,P0025,ベージュ,3,2025-06-01,20019
S0013033,P0025,ブラック,1,2025-06-01,6673
S0013034,P0025,ホワイト,3,2025-06-02,20019
S0013035,P0025,ベージュ,3,2025-06-02,20019
S0013036,P0025,ライトブルー,1,2025-06-03,6673
S0013037,P0025,ホワイト,1,2025-06-03,6673
S0013038,P0025,ベージュ,1,2025-06-03,6673
S0013039,P0025,ブラック,3,2025-06-03,20019
S0013040,P0025,ライトブルー,1,2025-06-04,6673
S0013041,P0025,ホワイト,2,2025-06-04,13346
S0013042,P0025,ブラック,1,2025-06-04,6673
S0013043,P0025,ライトブルー,2,2025-06-05,13346
S0013044,P0025,ホワイト,2,2025-06-05,13346
S0013045,P0025,ブラック,1,2025-06-05,6673
S0013046,P0025,ホワイト,3,2025-06-06,20019
S0013047,P0025,ブラック,1,2025-06-06,6673
S0013048,P0025,ライトブルー,2,2025-06-07,13346
S0013049,P0025,ベージュ,1,2025-06-07,6673
S0013050,P0025,ブラック,1,2025-06-07,6673
S0013051,P0025,ライトブルー,1,2025-06-10,6673
S0013052,P0025,ベージュ,1,2025-06-10,6673
S0013053,P0025,ブラック,1,2025-06-10,6673
S0013054,P0025,ライトブルー,1,2025-06-11,6673
S0013055,P0025,ブラック,2,2025-06-11,13346
S0013056,P0025,ライトブルー,5,2025-06-12,33365
S0013057,P0025,ホワイト,1,2025-06-12,6673
S0013058,P0025,ベージュ,2,2025-06-12,13346
S0013059,P0025,ブラック,1,2025-06-12,6673
S0013060,P0025,ライトブルー,1,2025-06-13,6673
S0013061,P0025,ホワイト,3,2025-06-13,20019
S0013062,P0025,ベージュ,1,2025-06-13,6673
S0013063,P0025,ブラック,1,2025-06-13,6673
S0013064,P0025,ホワイト,1,2025-06-14,6673
S0013065,P0025,ベージュ,1,2025-06-14,6673
S0013066,P0025,ブラック,1,2025-06-14,6673
S0013067,P0025,ホワイト,2,2025-06-15,13346
S0013068,P0025,ベージュ,1,2025-06-15,6673
S0013069,P0025,ライトブルー,1,2025-06-16,6673
S0013070,P0025,ホワイト,1,2025-06-16,6673
S0013071,P0025,ライトブルー,1,2025-06-17,6673
S0013072,P0025,ホワイト,1,2025-06-17,6673
S0013073,P0025,ライトブルー,1,2025-06-18,6673
S0013074,P0025,ベージュ,2,2025-06-18,13346
S0013075,P0025,ホワイト,5,2025-06-19,33365
S0013076,P0025,ベージュ,1,2025-06-19,6673
S0013077,P0025,ライトブルー,1,2025-06-20,6673
S0013078,P0025,ホワイト,2,2025-06-20,13346
S0013079,P0025,ベージュ,2,2025-06-20,13346
S0013080,P0025,ライトブルー,1,2025-06-21,6673
S0013081,P0025,ベージュ,1,2025-06-21,6673
S0013082,P0025,ブラック,2,2025-06-21,13346
S0013083,P0025,ライトブルー,1,2025-06-23,6673
S0013084,P0025,ホワイト,1,2025-06-23,6673
S0013085,P0025,ベージュ,1,2025-06-23,6673
S0013086,P0025,ライトブルー,2,2025-06-24,13346
S0013087,P0025,ベージュ,3,2025-06-25,20019
S0013088,P0025,ブラック,1,2025-06-25,6673
S0013089,P0025,ライトブルー,3,2025-06-26,20019
S0013090,P0025,ホワイト,2,2025-06-26,13346
S0013091,P0025,ベージュ,1,2025-06-26,6673
S0013092,P0025,ブラック,2,2025-06-26,13346
S0013093,P0025,ライトブルー,3,2025-06-27,20019
S0013094,P0025,ホワイト,1,2025-06-27,6673
S0013095,P0025,ベージュ,1,2025-06-27,6673
S0013096,P0025,ブラック,1,2025-06-27,6673
S0013097,P0025,ライトブルー,1,2025-06-29,6673
S0013098,P0025,ライトブルー,3,2025-06-30,20019
S0013099,P0025,ベージュ,1,2025-06-30,6673
S0013100,P0025,ライトブルー,3,2025-07-01,20019
S0013101,P0025,ホワイト,1,2025-07-01,6673
S0013102,P0025,ライトブルー,1,2025-07-02,6673
S0013103,P0025,ホワイト,1,2025-07-02,6673
S0013104,P0025,ベージュ,1,2025-07-02,6673
S0013105,P0025,ブラック,2,2025-07-02,13346
S0013106,P0025,ライトブルー,1,2025-07-03,6673
S0013107,P0025,ブラック,1,2025-07-03,6673
S0013108,P0025,ライトブルー,1,2025-07-04,6673
S0013109,P0025,ホワイト,2,2025-07-04,13346
S0013110,P0025,ベージュ,1,2025-07-04,6673
S0013111,P0025,ライトブルー,1,2025-07-05,6673
S0013112,P0025,ホワイト,2,2025-07-05,13346
S0013113,P0025,ベージュ,3,2025-07-05,20019
S0013114,P0025,ブラック,1,2025-07-05,6673
S0013115,P0025,ライトブルー,2,2025-07-06,13346
S0013116,P0025,ベージュ,3,2025-07-06,20019
S0013117,P0025,ブラック,1,2025-07-06,6673
S0013118,P0025,ライトブルー,1,2025-07-07,6673
S0013119,P0025,ベージュ,5,2025-07-07,33365
S0013120,P0025,ブラック,2,2025-07-07,13346
S0013121,P0025,ホワイト,2,2025-07-08,13346
S0013122,P0025,ベージュ,1,2025-07-08,6673
S0013123,P0025,ブラック,3,2025-07-08,20019
S0013124,P0025,ホワイト,3,2025-07-09,20019
S0013125,P0025,ベージュ,1,2025-07-09,6673
S0013126,P0025,ブラック,1,2025-07-09,6673
S0013127,P0025,ホワイト,4,2025-07-10,26692
S0013128,P0025,ベージュ,1,2025-07-10,6673
S0013129,P0025,ブラック,1,2025-07-10,6673
S0013130,P0025,ライトブルー,3,2025-07-11,20019
S0013131,P0025,ホワイト,3,2025-07-11,20019
S0013132,P0025,ベージュ,3,2025-07-12,20019
S0013133,P0025,ブラック,1,2025-07-12,6673
S0013134,P0025,ライトブルー,1,2025-07-13,6673
S0013135,P0025,ホワイト,2,2025-07-13,13346
S0013136,P0025,ベージュ,1,2025-07-13,6673
S0013137,P0025,ブラック,1,2025-07-13,6673
S0013138,P0025,ライトブルー,2,2025-07-14,13346
S0013139,P0025,ホワイト,1,2025-07-14,6673
S0013140,P0025,ブラック,3,2025-07-14,20019
S0013141,P0025,ライトブルー,1,2025-07-15,6673
S0013142,P0025,ベージュ,3,2025-07-15,20019
S0013143,P0025,ライトブルー,4,2025-07-17,26692
S0013144,P0025,ホワイト,1,2025-07-17,6673
S0013145,P0025,ライトブルー,2,2025-07-18,13346
S0013146,P0025,ホワイト,3,2025-07-18,20019
S0013147,P0025,ベージュ,1,2025-07-18,6673
S0013148,P0025,ブラック,3,2025-07-18,20019
S0013149,P0025,ライトブルー,3,2025-07-19,20019
S0013150,P0025,ホワイト,1,2025-07-19,6673
S0013151,P0025,ベージュ,1,2025-07-19,6673
S0013152,P0025,ブラック,1,2025-07-19,6673
S0013153,P0025,ライトブルー,2,2025-07-20,13346
S0013154,P0025,ホワイト,1,2025-07-20,6673
S0013155,P0025,ライトブルー,3,2025-07-21,20019
S0013156,P0025,ベージュ,1,2025-07-21,6673
S0013157,P0025,ブラック,1,2025-07-21,6673
S0013158,P0025,ライトブルー,1,2025-07-22,6673
S0013159,P0025,ホワイト,2,2025-07-22,13346
S0013160,P0025,ベージュ,2,2025-07-22,13346
S0013161,P0025,ライトブルー,1,2025-07-23,6673
S0013162,P0025,ホワイト,2,2025-07-23,13346
S0013163,P0025,ベージュ,1,2025-07-23,6673
S0013164,P0025,ブラック,1,2025-07-23,6673
S0013165,P0025,ライトブルー,1,2025-07-24,6673
S0013166,P0025,ホワイト,2,2025-07-24,13346
S0013167,P0025,ブラック,1,2025-07-24,6673
S0013168,P0025,ライトブルー,3,2025-07-25,20019
S0013169,P0025,ホワイト,4,2025-07-25,26692
S0013170,P0025,ライトブルー,1,2025-07-26,6673
S0013171,P0025,ベージュ,1,2025-07-26,6673
S0013172,P0025,ブラック,1,2025-07-26,6673
S0013173,P0025,ベージュ,1,2025-07-27,6673
S0013174,P0025,ブラック,3,2025-07-27,20019
S0013175,P0025,ホワイト,1,2025-07-28,6673
S0013176,P0025,ベージュ,3,2025-07-28,20019
S0013177,P0025,ブラック,1,2025-07-28,6673
S0013178,P0025,ライトブルー,1,2025-07-29,6673
S0013179,P0025,ホワイト,1,2025-07-29,6673
S0013180,P0025,ベージュ,1,2025-07-29,6673
S0013181,P0025,ブラック,2,2025-07-29,13346
S0013182,P0025,ライトブルー,1,2025-07-30,6673
S0013183,P0025,ベージュ,2,2025-07-30,13346
S0013184,P0025,ブラック,1,2025-07-30,6673
S0013185,P0025,ライトブルー,4,2025-07-31,26692
S0013186,P0025,ホワイト,6,2025-07-31,40038
S0013187,P0025,ベージュ,1,2025-07-31,6673
S0013188,P0025,ライトブルー,2,2025-08-01,13346
S0013189,P0025,ホワイト,1,2025-08-01,6673
S0013190,P0025,ベージュ,1,2025-08-01,6673
S0013191,P0025,ライトブルー,2,2025-08-02,13346
S0013192,P0025,ホワイト,1,2025-08-02,6673
S0013193,P0025,ベージュ,1,2025-08-02,6673
S0013194,P0025,ブラック,3,2025-08-02,20019
S0013195,P0025,ホワイト,1,2025-08-03,6673
S0013196,P0025,ベージュ,3,2025-08-03,20019
S0013197,P0025,ブラック,1,2025-08-03,6673
S0013198,P0025,ライトブルー,2,2025-08-04,13346
S0013199,P0025,ベージュ,1,2025-08-04,6673
S0013200,P0025,ホワイト,1,2025-08-05,6673
S0013201,P0025,ライトブルー,1,2025-08-06,6673
S0013202,P0025,ホワイト,6,2025-08-06,40038
S0013203,P0025,ブラック,1,2025-08-06,6673
S0013204,P0025,ライトブルー,1,2025-08-07,6673
S0013205,P0025,ホワイト,1,2025-08-07,6673
S0013206,P0025,ベージュ,2,2025-08-07,13346
S0013207,P0025,ライトブルー,2,2025-08-08,13346
S0013208,P0025,ホワイト,4,2025-08-08,26692
S0013209,P0025,ブラック,3,2025-08-08,20019
S0013210,P0025,ライトブルー,1,2025-08-09,6673
S0013211,P0025,ホワイト,1,2025-08-09,6673
S0013212,P0025,ベージュ,2,2025-08-09,13346
S0013213,P0025,ブラック,2,2025-08-09,13346
S0013214,P0025,ライトブルー,1,2025-08-10,6673
S0013215,P0025,ベージュ,1,2025-08-10,6673
S0013216,P0025,ライトブルー,2,2025-08-11,13346
S0013217,P0025,ホワイト,3,2025-08-12,20019
S0013218,P0025,ブラック,1,2025-08-12,6673
S0013219,P0025,ライトブルー,2,2025-08-13,13346
S0013220,P0025,ベージュ,2,2025-08-13,13346
S0013221,P0025,ブラック,1,2025-08-13,6673
S0013222,P0025,ライトブルー,1,2025-08-14,6673
S0013223,P0025,ブラック,1,2025-08-14,6673
S0013224,P0025,ホワイト,2,2025-08-15,13346
S0013225,P0025,ベージュ,3,2025-08-15,20019
S0013226,P0025,ブラック,3,2025-08-15,20019
S0013227,P0025,ホワイト,5,2025-08-16,33365
S0013228,P0025,ベージュ,5,2025-08-16,33365
S0013229,P0025,ライトブルー,3,2025-08-17,20019
S0013230,P0025,ホワイト,3,2025-08-17,20019
S0013231,P0025,ベージュ,1,2025-08-19,6673
S0013232,P0025,ブラック,2,2025-08-19,13346
S0013233,P0025,ライトブルー,1,2025-08-20,6673
S0013234,P0025,ブラック,2,2025-08-20,13346
S0013235,P0025,ライトブルー,5,2025-08-21,33365
S0013236,P0025,ライトブルー,1,2025-08-22,6673
S0013237,P0025,ブラック,3,2025-08-22,20019
S0013238,P0025,ホワイト,5,2025-08-23,33365
S0013239,P0025,ベージュ,1,2025-08-23,6673
S0013240,P0025,ブラック,2,2025-08-23,13346
S0013241,P0025,ライトブルー,1,2025-08-24,6673
S0013242,P0025,ブラック,2,2025-08-24,13346
S0013243,P0025,ライトブルー,3,2025-08-25,20019
S0013244,P0025,ホワイト,2,2025-08-25,13346
S0013245,P0025,ベージュ,2,2025-08-25,13346
S0013246,P0025,ブラック,1,2025-08-25,6673
S0013247,P0025,ホワイト,1,2025-08-26,6673
S0013248,P0025,ベージュ,3,2025-08-26,20019
S0013249,P0025,ブラック,1,2025-08-26,6673
S0013250,P0025,ライトブルー,1,2025-08-27,6673
S0013251,P0025,ホワイト,1,2025-08-27,6673
S0013252,P0025,ベージュ,1,2025-08-27,6673
S0013253,P0025,ブラック,1,2025-08-28,6673
S0013254,P0025,ライトブルー,1,2025-08-29,6673
S0013255,P0025,ホワイト,1,2025-08-29,6673
S0013256,P0025,ベージュ,1,2025-08-29,6673
S0013257,P0025,ブラック,1,2025-08-29,6673
S0013258,P0025,ライトブルー,1,2025-08-30,6673
S0013259,P0025,ベージュ,1,2025-08-30,6673
S0013260,P0025,ブラック,1,2025-08-30,6673
S0013261,P0025,ライトブルー,3,2025-08-31,20019
S0013262,P0025,ホワイト,1,2025-08-31,6673
S0013263,P0025,ベージュ,1,2025-08-31,6673
S0013264,P0025,ホワイト,1,2025-09-01,6673
S0013265,P0025,ベージュ,1,2025-09-01,6673
S0013266,P0025,ブラック,1,2025-09-01,6673
S0013267,P0025,ベージュ,2,2025-09-02,13346
S0013268,P0025,ライトブルー,1,2025-09-03,6673
S0013269,P0025,ベージュ,1,2025-09-03,6673
S0013270,P0025,ブラック,1,2025-09-03,6673
S0013271,P0025,ライトブルー,1,2025-09-04,6673
S0013272,P0025,ホワイト,1,2025-09-04,6673
S0013273,P0025,ブラック,1,2025-09-04,6673
S0013274,P0025,ライトブルー,1,2025-09-05,6673
S0013275,P0025,ブラック,2,2025-09-05,13346
S0013276,P0025,ライトブルー,1,2025-09-06,6673
S0013277,P0025,ライトブルー,2,2025-09-07,13346
S0013278,P0025,ライトブルー,3,2025-09-08,20019
S0013279,P0025,ホワイト,2,2025-09-08,13346
S0013280,P0025,ベージュ,1,2025-09-08,6673
S0013281,P0025,ブラック,1,2025-09-08,6673
S0013282,P0025,ライトブルー,1,2025-09-09,6673
S0013283,P0025,ホワイト,1,2025-09-09,6673
S0013284,P0025,ブラック,3,2025-09-09,20019
S0013285,P0025,ライトブルー,2,2025-09-10,13346
S0013286,P0025,ベージュ,1,2025-09-10,6673
S0013287,P0025,ブラック,1,2025-09-10,6673
S0013288,P0025,ライトブルー,2,2025-09-11,13346
S0013289,P0025,ベージュ,1,2025-09-11,6673
S0013290,P0025,ブラック,3,2025-09-11,20019
S0013291,P0025,ホワイト,1,2025-09-12,6673
S0013292,P0025,ベージュ,2,2025-09-12,13346
S0013293,P0025,ライトブルー,1,2025-09-13,6673
S0013294,P0025,ホワイト,1,2025-09-13,6673
S0013295,P0025,ベージュ,4,2025-09-13,26692
S0013296,P0025,ブラック,1,2025-09-13,6673
S0013297,P0025,ライトブルー,1,2025-09-14,6673
S0013298,P0025,ホワイト,2,2025-09-14,13346
S0013299,P0025,ベージュ,1,2025-09-14,6673
